ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Classification
GO:0000012	single strand break repair	2/823	29/65628	0.0689655172413793	5.49947626429798	2.7311735047289	0.0510236166576558	0.367112733126203	0.33443371039451	ENSMUSG00000034349(Smc4)/ENSMUSG00000028312(Smc2)	2	biological_process
GO:0000015	phosphopyruvate hydratase complex	2/823	24/65628	0.0833333333333333	6.64520048602673	3.11714329465243	0.0361306733119097	0.324860048087258	0.295942203681102	ENSMUSG00000004267(Eno2)/ENSMUSG00000114737(Gm8483)	2	cellular_component
GO:0000027	ribosomal large subunit assembly	5/823	283/65628	0.0176678445229682	1.40887642813288	0.776812216236261	0.283086888402428	0.496185943795378	0.452017299470907	ENSMUSG00000080859(Rpl10-ps1)/ENSMUSG00000008682(Rpl10)/ENSMUSG00000041560(Nop53)/ENSMUSG00000110679(Rpl10-ps5)/ENSMUSG00000085342(Gm12254)	5	biological_process
GO:0000028	ribosomal small subunit assembly	19/823	465/65628	0.0408602150537634	3.25829185121311	5.50735339062519	9.01684424190453e-06	0.0043244278083003	0.00393948317985989	ENSMUSG00000081406(Rps6-ps4)/ENSMUSG00000083482(Gm14706)/ENSMUSG00000047676(Rpsa-ps10)/ENSMUSG00000060438(Rps10-ps1)/ENSMUSG00000090733(Rps27)/ENSMUSG00000083382(Gm6433)/ENSMUSG00000040952(Rps19)/ENSMUSG00000087286(Gm9013)/ENSMUSG00000095427(Rps2-ps6)/ENSMUSG00000081613(Gm12109)/ENSMUSG00000091419(Gm17450)/ENSMUSG00000111920(Gm7370)/ENSMUSG00000096942(Rps19-ps6)/ENSMUSG00000061848(Gm5805)/ENSMUSG00000115938(Gm17241)/ENSMUSG00000116825(Rps2-ps7)/ENSMUSG00000067288(Rps28)/ENSMUSG00000096699(Rps19-ps4)/ENSMUSG00000024608(Rps14)	19	biological_process
GO:0000045	autophagosome assembly	3/823	151/65628	0.0198675496688742	1.58428620858915	0.810040361263049	0.294328492882687	0.499585417933409	0.455114164947869	ENSMUSG00000026280(Atg4b)/ENSMUSG00000030847(Bag3)/ENSMUSG00000037204(Atg101)	3	biological_process
GO:0000049	tRNA binding	4/823	333/65628	0.012012012012012	0.957866736724574	-0.0868648725529284	0.602066627735697	0.693728111411588	0.631974991247706	ENSMUSG00000068882(Ssb)/ENSMUSG00000060438(Rps10-ps1)/ENSMUSG00000093885(Rpl35a-ps5)/ENSMUSG00000095526(Gm10243)	4	molecular_function
GO:0000070	mitotic sister chromatid segregation	2/823	118/65628	0.0169491525423729	1.35156620054781	0.430755920682957	0.436541275412101	0.584428310264527	0.532404655640666	ENSMUSG00000041408(Wapl)/ENSMUSG00000035198(Tubg1)	2	biological_process
GO:0000077	DNA damage checkpoint signaling	1/823	71/65628	0.0140845070422535	1.12313247651156	0.116984733248122	0.591995885670586	0.687651718044478	0.626439496027275	ENSMUSG00000032409(Atr)	1	biological_process
GO:0000082	G1/S transition of mitotic cell cycle	5/823	303/65628	0.0165016501650165	1.31588128436173	0.621072695066524	0.331759039472362	0.521543126718723	0.475117279408927	ENSMUSG00000081406(Rps6-ps4)/ENSMUSG00000028693(Nasp)/ENSMUSG00000028680(Plk3)/ENSMUSG00000020516(Rps6kb1)/ENSMUSG00000050244(Heatr1)	5	biological_process
GO:0000086	G2/M transition of mitotic cell cycle	1/823	118/65628	0.00847457627118644	0.675783100273905	-0.397246233923718	0.774730732771276	0.824170258663889	0.750805659216984	ENSMUSG00000020525(Ppm1d)	1	biological_process
GO:0000118	histone deacetylase complex	6/823	131/65628	0.0458015267175573	3.65232393125133	3.42443118717022	0.00636587147903259	0.175779248467574	0.160132027496742	ENSMUSG00000025246(Tbl1x)/ENSMUSG00000027630(Tbl1xr1)/ENSMUSG00000039852(Rere)/ENSMUSG00000042557(Sin3a)/ENSMUSG00000018501(Ncor1)/ENSMUSG00000038773(Kdm3b)	6	cellular_component
GO:0000123	histone acetyltransferase complex	5/823	221/65628	0.0226244343891403	1.80412682878554	1.34941492726796	0.146381073645329	0.468540312922619	0.426832580787245	ENSMUSG00000034160(Ogt)/ENSMUSG00000027859(Ngf)/ENSMUSG00000025764(Jade1)/ENSMUSG00000045482(Trrap)/ENSMUSG00000040481(Bptf)	5	cellular_component
GO:0000124	SAGA complex	3/823	207/65628	0.0144927536231884	1.15568704104813	0.252822652977622	0.481707891051744	0.610097386449108	0.555788765251099	ENSMUSG00000027859(Ngf)/ENSMUSG00000045482(Trrap)/ENSMUSG00000040481(Bptf)	3	cellular_component
GO:0000132	establishment of mitotic spindle orientation	2/823	110/65628	0.0181818181818182	1.44986192422401	0.532147712152009	0.401986952146688	0.566119606314717	0.51572572505085	ENSMUSG00000066306(Numa1)/ENSMUSG00000022114(Spry2)	2	biological_process
GO:0000146	microfilament motor activity	5/823	134/65628	0.0373134328358209	2.97546290419107	2.57963022177225	0.0273389886447195	0.296560499462762	0.270161776594345	ENSMUSG00000036856(Wnt4)/ENSMUSG00000004677(Myo9b)/ENSMUSG00000060467(Gm10080)/ENSMUSG00000039585(Myo9a)/ENSMUSG00000022272(Myo10)	5	molecular_function
GO:0000149	SNARE binding	1/823	130/65628	0.00769230769230769	0.613403121787083	-0.497224976062288	0.806442809866183	0.845942049533098	0.77063940548974	ENSMUSG00000026270(Capn10)	1	molecular_function
GO:0000164	protein phosphatase type 1 complex	1/823	22/65628	0.0454545454545455	3.62465481056004	1.38755015602887	0.242458928001038	0.482415054164647	0.439472243690846	ENSMUSG00000039556(Ppp1r3f)	1	cellular_component
GO:0000165	MAPK cascade	3/823	141/65628	0.0212765957446809	1.69664693260257	0.933214920514807	0.260411500837053	0.488479311439828	0.444996683129531	ENSMUSG00000028053(Ash1l)/ENSMUSG00000044786(Zfp36)/ENSMUSG00000035027(Map2k2)	3	biological_process
GO:0000175	3'-5'-RNA exonuclease activity	1/823	48/65628	0.0208333333333333	1.66130012150668	0.51650014892477	0.454451027337835	0.590862971462851	0.538266527010154	ENSMUSG00000023087(Noct)	1	molecular_function
GO:0000176	nuclear exosome (RNase complex)	1/823	27/65628	0.037037037037037	2.9534224382341	1.14408886894711	0.288798239011901	0.496185943795378	0.452017299470907	ENSMUSG00000016018(Mtrex)	1	cellular_component
GO:0000183	rDNA heterochromatin formation	1/823	28/65628	0.0357142857142857	2.84794306544003	1.10218023483755	0.297720649482675	0.499585417933409	0.455114164947869	ENSMUSG00000030888(Rrp8)	1	biological_process
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1/823	128/65628	0.0078125	0.622987545565006	-0.481146097939586	0.801485488803934	0.844187584518898	0.769041116486087	ENSMUSG00000030655(Smg1)	1	biological_process
GO:0000209	protein polyubiquitination	9/823	363/65628	0.0247933884297521	1.97708444212366	2.10369209772392	0.0412222084199208	0.345238548140869	0.314506684752536	ENSMUSG00000004364(Cul3)/ENSMUSG00000026219(Trip12)/ENSMUSG00000025261(Huwe1)/ENSMUSG00000025702(Marchf8)/ENSMUSG00000025326(Ube3a)/ENSMUSG00000050244(Heatr1)/ENSMUSG00000037487(Ubr5)/ENSMUSG00000022400(Rbx1)/ENSMUSG00000024811(Tnks2)	9	biological_process
GO:0000212	meiotic spindle organization	2/823	24/65628	0.0833333333333333	6.64520048602673	3.11714329465243	0.0361306733119097	0.324860048087258	0.295942203681102	ENSMUSG00000031229(Atrx)/ENSMUSG00000035198(Tubg1)	2	biological_process
GO:0000217	DNA secondary structure binding	1/823	11/65628	0.0909090909090909	7.24930962112007	2.33591553837501	0.129621452772903	0.468540312922619	0.426832580787245	ENSMUSG00000020608(Smc6)	1	molecular_function
GO:0000228	nuclear chromosome	3/823	55/65628	0.0545454545454545	4.34958577267204	2.80057274110487	0.0318496745163466	0.312665242502631	0.284832934753062	ENSMUSG00000031229(Atrx)/ENSMUSG00000028312(Smc2)/ENSMUSG00000020914(Top2a)	3	cellular_component
GO:0000242	pericentriolar material	4/823	181/65628	0.0220994475138122	1.76226311231648	1.15727415772654	0.19340201632636	0.468540312922619	0.426832580787245	ENSMUSG00000040407(Akap9)/ENSMUSG00000031592(Pcm1)/ENSMUSG00000035198(Tubg1)/ENSMUSG00000024811(Tnks2)	4	cellular_component
GO:0000244	spliceosomal tri-snRNP complex assembly	1/823	35/65628	0.0285714285714286	2.27835445235202	0.852498256287727	0.357124208335863	0.539847206137496	0.491791997126417	ENSMUSG00000020850(Prpf8)	1	biological_process
GO:0000253	3-keto sterol reductase activity	1/823	26/65628	0.0384615384615385	3.06701560893541	1.18797917135608	0.279762609420626	0.492177916402287	0.448366051907197	ENSMUSG00000034449(Dhrs11)	1	molecular_function
GO:0000266	mitochondrial fission	1/823	38/65628	0.0263157894736842	2.09848436400844	0.763315002740495	0.381020839860954	0.552713203260199	0.503512710595082	ENSMUSG00000033685(Ucp2)	1	biological_process
GO:0000274	mitochondrial proton-transporting ATP synthase, stator stalk	1/823	12/65628	0.0833333333333333	6.64520048602673	2.20395160214713	0.140538159485613	0.468540312922619	0.426832580787245	ENSMUSG00000107891(Gm5051)	1	cellular_component
GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	3/823	89/65628	0.0337078651685393	2.68794626401081	1.79572839819845	0.101577499289118	0.468540312922619	0.426832580787245	ENSMUSG00000050856(Atp5me)/ENSMUSG00000038690(Atp5mf)/ENSMUSG00000107891(Gm5051)	3	cellular_component
GO:0000278	mitotic cell cycle	4/823	432/65628	0.00925925925925926	0.738355609558526	-0.614864985290332	0.79149613972853	0.837096740371326	0.762581473155529	ENSMUSG00000004364(Cul3)/ENSMUSG00000081406(Rps6-ps4)/ENSMUSG00000035198(Tubg1)/ENSMUSG00000034290(Nek9)	4	biological_process
GO:0000281	mitotic cytokinesis	7/823	196/65628	0.0357142857142857	2.84794306544003	2.91983601258048	0.0123357922471779	0.212179057445069	0.193291659608468	ENSMUSG00000032254(Kif23)/ENSMUSG00000020315(Sptbn1)/ENSMUSG00000002058(Unc119)/ENSMUSG00000021549(Rasa1)/ENSMUSG00000114152(Gm5374)/ENSMUSG00000022961(Son)/ENSMUSG00000003779(Kif20a)	7	biological_process
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	2/823	20/65628	0.1	7.97424058323208	3.5153652809067	0.0257021108419356	0.292491918215976	0.266455365457861	ENSMUSG00000044786(Zfp36)/ENSMUSG00000036550(Cnot1)	2	biological_process
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	1/823	24/65628	0.0416666666666667	3.32260024301337	1.2824837296014	0.261345935108857	0.488479311439828	0.444996683129531	ENSMUSG00000044786(Zfp36)	1	biological_process
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	1/823	14/65628	0.0714285714285714	5.69588613088006	1.98025105822536	0.16196300916935	0.468540312922619	0.426832580787245	ENSMUSG00000023087(Noct)	1	biological_process
GO:0000301	retrograde transport, vesicle recycling within Golgi	1/823	23/65628	0.0434782608695652	3.46706112314438	1.33355918113616	0.251961965867318	0.484747787108426	0.441597325343843	ENSMUSG00000034893(Cog3)	1	biological_process
GO:0000302	response to reactive oxygen species	2/823	51/65628	0.0392156862745098	3.12715316989493	1.71255691995645	0.134265989579666	0.468540312922619	0.426832580787245	ENSMUSG00000028680(Plk3)/ENSMUSG00000022858(Tra2b)	2	biological_process
GO:0000338	protein deneddylation	1/823	14/65628	0.0714285714285714	5.69588613088006	1.98025105822536	0.16196300916935	0.468540312922619	0.426832580787245	ENSMUSG00000035297(Cops4)	1	biological_process
GO:0000340	RNA 7-methylguanosine cap binding	1/823	44/65628	0.0227272727272727	1.81232740528002	0.607428869535309	0.426185304874148	0.57952181668072	0.527934920035785	ENSMUSG00000036698(Ago2)	1	molecular_function
GO:0000380	alternative mRNA splicing, via spliceosome	2/823	101/65628	0.0198019801980198	1.57905754123407	0.656310273112834	0.361959980631661	0.544080794084016	0.495648726674258	ENSMUSG00000081118(Gm6758)/ENSMUSG00000027763(Mbnl1)	2	biological_process
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	4/823	214/65628	0.0186915887850467	1.49051225854805	0.809950233341367	0.281741502101537	0.494812524191992	0.45076613661971	ENSMUSG00000005506(Celf1)/ENSMUSG00000032575(Manf)/ENSMUSG00000010608(Rbm25)/ENSMUSG00000022858(Tra2b)	4	biological_process
GO:0000387	spliceosomal snRNP assembly	2/823	100/65628	0.02	1.59484811664642	0.670856404903096	0.357447469174049	0.539847206137496	0.491791997126417	ENSMUSG00000090553(Snrpe)/ENSMUSG00000040824(Snrpd2)	2	biological_process
GO:0000395	mRNA 5'-splice site recognition	1/823	24/65628	0.0416666666666667	3.32260024301337	1.2824837296014	0.261345935108857	0.488479311439828	0.444996683129531	ENSMUSG00000028484(Psip1)	1	biological_process
GO:0000405	bubble DNA binding	2/823	134/65628	0.0149253731343284	1.19018516167643	0.248350596587921	0.502205629402523	0.623511336987673	0.568008655341696	ENSMUSG00000080895(Gm11645)/ENSMUSG00000096722(Hmgb1-ps9)	2	molecular_function
GO:0000407	phagophore assembly site	2/823	71/65628	0.028169014084507	2.24626495302312	1.1840415885098	0.223711272824203	0.4769325926345	0.434477810683828	ENSMUSG00000015837(Sqstm1)/ENSMUSG00000037204(Atg101)	2	cellular_component
GO:0000421	autophagosome membrane	2/823	118/65628	0.0169491525423729	1.35156620054781	0.430755920682957	0.436541275412101	0.584428310264527	0.532404655640666	ENSMUSG00000026280(Atg4b)/ENSMUSG00000040813(Tex264)	2	cellular_component
GO:0000422	autophagy of mitochondrion	1/823	89/65628	0.0112359550561798	0.895982088003604	-0.110659872577578	0.67499327056518	0.751237548330212	0.684365150007964	ENSMUSG00000026270(Capn10)	1	biological_process
GO:0000423	mitophagy	3/823	39/65628	0.0769230769230769	6.13403121787083	3.61420048565592	0.0128439052653483	0.212179057445069	0.193291659608468	ENSMUSG00000026280(Atg4b)/ENSMUSG00000034160(Ogt)/ENSMUSG00000015837(Sqstm1)	3	biological_process
GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	2/823	16/65628	0.125	9.9678007290401	4.04288360962776	0.0167767242856678	0.244053857061319	0.222329082018111	ENSMUSG00000034160(Ogt)/ENSMUSG00000040481(Bptf)	2	biological_process
GO:0000439	transcription factor TFIIH core complex	1/823	15/65628	0.0666666666666667	5.31616038882138	1.88401862862734	0.172474553099817	0.468540312922619	0.426832580787245	ENSMUSG00000006599(Gtf2h1)	1	cellular_component
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1/823	90/65628	0.0111111111111111	0.886026731470231	-0.121931130917481	0.679074512853358	0.754146848267827	0.687015474785593	ENSMUSG00000116845(Gm46546)	1	biological_process
GO:0000454	snoRNA guided rRNA pseudouridine synthesis	1/823	15/65628	0.0666666666666667	5.31616038882138	1.88401862862734	0.172474553099817	0.468540312922619	0.426832580787245	ENSMUSG00000027133(Nop10)	1	biological_process
GO:0000460	maturation of 5.8S rRNA	2/823	61/65628	0.0327868852459016	2.61450510925642	1.42166941625516	0.178095472025003	0.468540312922619	0.426832580787245	ENSMUSG00000031511(Arhgef7)/ENSMUSG00000016018(Mtrex)	2	biological_process
GO:0000461	endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1/823	10/65628	0.1	7.97424058323208	2.48554921144645	0.118566254927885	0.468540312922619	0.426832580787245	ENSMUSG00000116845(Gm46546)	1	biological_process
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	8/823	113/65628	0.0707964601769911	5.64548005892536	5.56975876100595	9.51098924525968e-05	0.0173675342631607	0.0158215403605625	ENSMUSG00000082901(Rps8-ps5)/ENSMUSG00000060419(Rps16-ps2)/ENSMUSG00000037563(Rps16)/ENSMUSG00000040952(Rps19)/ENSMUSG00000062458(Gm8623)/ENSMUSG00000060198(Gm11353)/ENSMUSG00000096942(Rps19-ps6)/ENSMUSG00000096699(Rps19-ps4)	8	biological_process
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1/823	100/65628	0.01	0.797424058323208	-0.228460617340968	0.717174781576099	0.779889642588395	0.710466740415191	ENSMUSG00000020706(Ftsj3)	1	biological_process
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1/823	16/65628	0.0625	4.98390036452005	1.79603070727824	0.182854408354093	0.468540312922619	0.426832580787245	ENSMUSG00000020706(Ftsj3)	1	biological_process
GO:0000470	maturation of LSU-rRNA	15/823	253/65628	0.0592885375494071	4.72781062246961	6.69491684591222	9.35662770400698e-07	0.000961861327971917	0.000876239976912092	ENSMUSG00000086925(Gm6286)/ENSMUSG00000067147(Rpl7a-ps11)/ENSMUSG00000106258(Rpl7a-ps7)/ENSMUSG00000070778(Rpl7a-ps8)/ENSMUSG00000110109(Gm5599)/ENSMUSG00000062758(Gm16477)/ENSMUSG00000031511(Arhgef7)/ENSMUSG00000090305(Gm5459)/ENSMUSG00000115584(Gm5854)/ENSMUSG00000113340(Gm7695)/ENSMUSG00000115188(Gm46522)/ENSMUSG00000068579(Rpl7a-ps3)/ENSMUSG00000117002(Gm32892)/ENSMUSG00000116757(Gm4786)/ENSMUSG00000037805(Rpl10a)	15	biological_process
GO:0000502	proteasome complex	8/823	158/65628	0.0506329113924051	4.0375901687251	4.30797810733656	0.000915681286789643	0.0672371687728395	0.0612519637704651	ENSMUSG00000050812(Ecpas)/ENSMUSG00000053581(Zfand2a)/ENSMUSG00000042541(Sem1)/ENSMUSG00000025326(Ube3a)/ENSMUSG00000030591(Psmd8)/ENSMUSG00000021832(Psmc6)/ENSMUSG00000060073(Psma3)/ENSMUSG00000024483(Ankhd1)	8	cellular_component
GO:0000712	resolution of meiotic recombination intermediates	1/823	138/65628	0.0072463768115942	0.577843520524064	-0.559451501112103	0.825066037303716	0.859629614542114	0.783108553898868	ENSMUSG00000020914(Top2a)	1	biological_process
GO:0000722	telomere maintenance via recombination	1/823	30/65628	0.0333333333333333	2.65808019441069	1.02366486156853	0.315231463210016	0.51053088058263	0.465085302844918	ENSMUSG00000020608(Smc6)	1	biological_process
GO:0000723	telomere maintenance	4/823	138/65628	0.0289855072463768	2.31137408209625	1.73786317258237	0.0963794058656749	0.468540312922619	0.426832580787245	ENSMUSG00000018189(Uchl5)/ENSMUSG00000030689(Ino80e)/ENSMUSG00000032409(Atr)/ENSMUSG00000024811(Tnks2)	4	biological_process
GO:0000724	double-strand break repair via homologous recombination	5/823	232/65628	0.021551724137931	1.71858633259312	1.23561817737586	0.168300612968814	0.468540312922619	0.426832580787245	ENSMUSG00000038902(Pogz)/ENSMUSG00000042541(Sem1)/ENSMUSG00000074781(Ube2n)/ENSMUSG00000020608(Smc6)/ENSMUSG00000012443(Kif11)	5	biological_process
GO:0000727	double-strand break repair via break-induced replication	1/823	28/65628	0.0357142857142857	2.84794306544003	1.10218023483755	0.297720649482675	0.499585417933409	0.455114164947869	ENSMUSG00000022673(Mcm4)	1	biological_process
GO:0000729	DNA double-strand break processing	1/823	33/65628	0.0303030303030303	2.41643654037336	0.917182288743246	0.340683393493871	0.530000715531774	0.48282200483115	ENSMUSG00000074781(Ube2n)	1	biological_process
GO:0000731	DNA synthesis involved in DNA repair	1/823	28/65628	0.0357142857142857	2.84794306544003	1.10218023483755	0.297720649482675	0.499585417933409	0.455114164947869	ENSMUSG00000024854(Pold4)	1	biological_process
GO:0000768	syncytium formation by plasma membrane fusion	1/823	25/65628	0.04	3.18969623329283	1.23403921754128	0.270612325807677	0.491790461279244	0.448013086611476	ENSMUSG00000037568(Vash2)	1	biological_process
GO:0000774	adenyl-nucleotide exchange factor activity	1/823	43/65628	0.0232558139534884	1.85447455424002	0.631637690045353	0.418893227821424	0.578107350846074	0.526646364737583	ENSMUSG00000030847(Bag3)	1	molecular_function
GO:0000775	chromosome, centromeric region	7/823	213/65628	0.0328638497652582	2.62064244519364	2.66977876209371	0.0186312058809666	0.256416277716491	0.233591045540758	ENSMUSG00000025862(Stag2)/ENSMUSG00000034349(Smc4)/ENSMUSG00000029836(Cbx3)/ENSMUSG00000020914(Top2a)/ENSMUSG00000020608(Smc6)/ENSMUSG00000025001(Hells)/ENSMUSG00000024974(Smc3)	7	cellular_component
GO:0000776	kinetochore	5/823	422/65628	0.0118483412322275	0.944815234980104	-0.128164745465638	0.611198438627362	0.700713662888764	0.638338714673395	ENSMUSG00000028680(Plk3)/ENSMUSG00000035770(Dync1li2)/ENSMUSG00000042323(Pbrm1)/ENSMUSG00000042557(Sin3a)/ENSMUSG00000040481(Bptf)	5	cellular_component
GO:0000779	condensed chromosome, centromeric region	2/823	76/65628	0.0263157894736842	2.09848436400844	1.07980327013726	0.24685552147857	0.484747787108426	0.441597325343843	ENSMUSG00000031229(Atrx)/ENSMUSG00000029836(Cbx3)	2	cellular_component
GO:0000781	chromosome, telomeric region	5/823	393/65628	0.0127226463104326	1.01453442534759	0.0325679740616751	0.548384591369917	0.658072698092919	0.599493491436276	ENSMUSG00000031229(Atrx)/ENSMUSG00000029687(Ezh2)/ENSMUSG00000020608(Smc6)/ENSMUSG00000039220(Ppp1r10)/ENSMUSG00000024811(Tnks2)	5	cellular_component
GO:0000786	nucleosome	6/823	414/65628	0.0144927536231884	1.15568704104813	0.358112228910576	0.417948313039547	0.578107350846074	0.526646364737583	ENSMUSG00000027569(Mrgbp)/ENSMUSG00000027859(Ngf)/ENSMUSG00000045482(Trrap)/ENSMUSG00000029505(Ep400)/ENSMUSG00000031540(Kat6a)/ENSMUSG00000012443(Kif11)	6	cellular_component
GO:0000791	euchromatin	9/823	210/65628	0.0428571428571429	3.41753167852803	3.95430465343977	0.00145197210482991	0.0930065938735642	0.0847274896063017	ENSMUSG00000049866(Arl4c)/ENSMUSG00000034160(Ogt)/ENSMUSG00000028484(Psip1)/ENSMUSG00000003032(Klf4)/ENSMUSG00000052684(Jun)/ENSMUSG00000029836(Cbx3)/ENSMUSG00000049470(Aff4)/ENSMUSG00000034525(Ice1)/ENSMUSG00000022346(Myc)	9	cellular_component
GO:0000792	heterochromatin	6/823	201/65628	0.0298507462686567	2.38037032335286	2.20877803557712	0.0420913404996649	0.345238548140869	0.314506684752536	ENSMUSG00000026739(Bmi1)/ENSMUSG00000031229(Atrx)/ENSMUSG00000028484(Psip1)/ENSMUSG00000029836(Cbx3)/ENSMUSG00000018474(Chd3)/ENSMUSG00000089715(Cbx6)	6	cellular_component
GO:0000793	condensed chromosome	4/823	426/65628	0.00938967136150235	0.74875498434104	-0.586284930666693	0.782489025891219	0.829940216520314	0.756061996686708	ENSMUSG00000080895(Gm11645)/ENSMUSG00000028312(Smc2)/ENSMUSG00000020914(Top2a)/ENSMUSG00000096722(Hmgb1-ps9)	4	cellular_component
GO:0000794	condensed nuclear chromosome	5/823	437/65628	0.011441647597254	0.912384506090627	-0.207092679142665	0.641616423076379	0.724815036178591	0.660294672523947	ENSMUSG00000056501(Cebpb)/ENSMUSG00000034349(Smc4)/ENSMUSG00000028312(Smc2)/ENSMUSG00000038037(Socs1)/ENSMUSG00000095098(Ccdc85b)	5	cellular_component
GO:0000795	synaptonemal complex	1/823	263/65628	0.00380228136882129	0.30320306400122	-1.27599334655561	0.964051179235673	0.970977738981978	0.884544878607038	ENSMUSG00000024974(Smc3)	1	cellular_component
GO:0000796	condensin complex	2/823	22/65628	0.0909090909090909	7.24930962112007	3.30376036687569	0.0307393884602069	0.308795680818495	0.281307827191127	ENSMUSG00000034349(Smc4)/ENSMUSG00000028312(Smc2)	2	cellular_component
GO:0000800	lateral element	1/823	57/65628	0.0175438596491228	1.39898957600563	0.339609640341704	0.513067805386833	0.631153215721178	0.57497028218985	ENSMUSG00000024974(Smc3)	1	cellular_component
GO:0000812	Swr1 complex	3/823	174/65628	0.0172413793103448	1.3748690660745	0.557985699144924	0.372829649081211	0.549838356543728	0.500893772139808	ENSMUSG00000027859(Ngf)/ENSMUSG00000045482(Trrap)/ENSMUSG00000029505(Ep400)	3	cellular_component
GO:0000819	sister chromatid segregation	1/823	12/65628	0.0833333333333333	6.64520048602673	2.20395160214713	0.140538159485613	0.468540312922619	0.426832580787245	ENSMUSG00000020914(Top2a)	1	biological_process
GO:0000902	cell morphogenesis	6/823	298/65628	0.0201342281879195	1.60555179528163	1.18070128261537	0.173657218049298	0.468540312922619	0.426832580787245	ENSMUSG00000004364(Cul3)/ENSMUSG00000030102(Itpr1)/ENSMUSG00000031962(Cdh15)/ENSMUSG00000022037(Clu)/ENSMUSG00000034394(Lif)/ENSMUSG00000036908(Unc93b1)	6	biological_process
GO:0000930	gamma-tubulin complex	1/823	48/65628	0.0208333333333333	1.66130012150668	0.51650014892477	0.454451027337835	0.590862971462851	0.538266527010154	ENSMUSG00000035198(Tubg1)	1	cellular_component
GO:0000932	P-body	12/823	260/65628	0.0461538461538462	3.6804187307225	4.88026781421027	0.000127805716553669	0.0207448857816587	0.0188982524920633	ENSMUSG00000084013(Gm14270)/ENSMUSG00000023087(Noct)/ENSMUSG00000052707(Tnrc6a)/ENSMUSG00000044786(Zfp36)/ENSMUSG00000036550(Cnot1)/ENSMUSG00000022178(Ajuba)/ENSMUSG00000025571(Tnrc6c)/ENSMUSG00000015837(Sqstm1)/ENSMUSG00000050244(Heatr1)/ENSMUSG00000036698(Ago2)/ENSMUSG00000047888(Tnrc6b)/ENSMUSG00000024483(Ankhd1)	12	cellular_component
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	2/823	78/65628	0.0256410256410256	2.04467707262361	1.04035115293443	0.25613996694018	0.488479311439828	0.444996683129531	ENSMUSG00000031314(Taf1)/ENSMUSG00000021250(Fos)	2	molecular_function
GO:0000987	cis-regulatory region sequence-specific DNA binding	4/823	209/65628	0.0191387559808612	1.52617044655159	0.858587536624988	0.267897057397586	0.491790461279244	0.448013086611476	ENSMUSG00000027104(Atf2)/ENSMUSG00000020185(E2f7)/ENSMUSG00000055053(Nfic)/ENSMUSG00000022346(Myc)	4	molecular_function
GO:0000993	RNA polymerase II complex binding	3/823	89/65628	0.0337078651685393	2.68794626401081	1.79572839819845	0.101577499289118	0.468540312922619	0.426832580787245	ENSMUSG00000028106(Rprd2)/ENSMUSG00000036698(Ago2)/ENSMUSG00000024283(Wac)	3	molecular_function
GO:0001046	core promoter sequence-specific DNA binding	3/823	84/65628	0.0357142857142857	2.84794306544003	1.90984751870117	0.0890991588103497	0.468540312922619	0.426832580787245	ENSMUSG00000057113(Npm1)/ENSMUSG00000022346(Myc)/ENSMUSG00000036698(Ago2)	3	molecular_function
GO:0001069	regulatory region RNA binding	1/823	18/65628	0.0555555555555556	4.43013365735115	1.6402090833784	0.203225623497739	0.473017224805302	0.430910974471074	ENSMUSG00000027763(Mbnl1)	1	molecular_function
GO:0001091	RNA polymerase II general transcription initiation factor binding	1/823	20/65628	0.05	3.98712029161604	1.50565768956776	0.223089591524575	0.4769325926345	0.434477810683828	ENSMUSG00000031314(Taf1)	1	molecular_function
GO:0001094	TFIID-class transcription factor complex binding	1/823	25/65628	0.04	3.18969623329283	1.23403921754128	0.270612325807677	0.491790461279244	0.448013086611476	ENSMUSG00000026020(Nop58)	1	molecular_function
GO:0001181	RNA polymerase I general transcription initiation factor activity	1/823	32/65628	0.03125	2.49195018226002	0.951322061830988	0.332306175098019	0.521543126718723	0.475117279408927	ENSMUSG00000031314(Taf1)	1	molecular_function
