id	WR260141T	WR260142T	WR260145T	WR260146T
ENSMUSG00000033498	0	0	0	0
ENSMUSG00000033486	0	0	0	0
ENSMUSG00000082651	0	0	0	0
ENSMUSG00000084140	0	0	0	0
ENSMUSG00000026707	0	0	0	1
ENSMUSG00000027248	691	464	593	610
ENSMUSG00000103778	0	0	0	0
ENSMUSG00000027246	0	0	0	0
ENSMUSG00000017418	9	6	3	2
ENSMUSG00000046110	0	0	0	0
ENSMUSG00000102258	0	0	0	0
ENSMUSG00000080930	0	0	0	0
ENSMUSG00000083631	0	0	0	0
ENSMUSG00000082632	0	0	0	0
ENSMUSG00000081389	0	0	0	0
ENSMUSG00000075520	0	0	0	0
ENSMUSG00000103356	0	0	0	0
ENSMUSG00000081245	0	0	0	0
ENSMUSG00000103865	0	0	0	0
ENSMUSG00000074884	347	264	236	196
ENSMUSG00000080374	0	0	0	0
ENSMUSG00000027245	0	0	0	0
ENSMUSG00000048222	0	3	8	7
ENSMUSG00000081967	0	0	0	0
ENSMUSG00000068479	2	4	7	5
ENSMUSG00000026748	0	0	1	3
ENSMUSG00002076934	0	0	0	0
ENSMUSG00000082235	0	0	1	0
ENSMUSG00000081525	0	0	0	0
ENSMUSG00000049044	2	4	3	4
ENSMUSG00000088297	0	0	0	0
ENSMUSG00000085001	0	0	0	0
ENSMUSG00000086231	0	0	0	0
ENSMUSG00000027242	0	0	0	0
ENSMUSG00000053702	0	0	0	0
ENSMUSG00000004085	9	15	40	24
ENSMUSG00002076570	0	0	0	0
ENSMUSG00000084261	0	0	0	0
ENSMUSG00000055612	0	0	3	2
ENSMUSG00000081538	0	0	0	0
ENSMUSG00000080865	0	0	0	0
ENSMUSG00000083279	0	0	0	0
ENSMUSG00000081957	0	0	0	0
ENSMUSG00000085252	0	0	0	0
ENSMUSG00000026740	4	1	3	5
ENSMUSG00000027620	101	78	163	184
ENSMUSG00000038116	9	3	13	8
ENSMUSG00000046229	147	110	99	78
ENSMUSG00000027238	1	2	1	1
ENSMUSG00000081264	0	0	0	0
ENSMUSG00000027108	37	32	62	45
ENSMUSG00000038085	0	0	0	0
ENSMUSG00002076828	0	0	0	0
ENSMUSG00000082455	104	92	106	111
ENSMUSG00000083569	1	1	0	0
ENSMUSG00000085546	0	0	0	0
ENSMUSG00000083976	0	0	0	0
ENSMUSG00000082321	38	38	71	82
ENSMUSG00000087323	0	0	0	0
ENSMUSG00002076826	0	0	0	0
ENSMUSG00000084017	0	0	0	0
ENSMUSG00000068859	0	0	0	0
ENSMUSG00000061272	22	7	8	9
ENSMUSG00002075083	0	0	0	0
ENSMUSG00000041777	0	0	3	0
ENSMUSG00000008226	0	0	0	0
ENSMUSG00000037683	0	0	0	0
ENSMUSG00000023094	1	0	0	1
ENSMUSG00000087103	0	0	0	0
ENSMUSG00000085388	0	0	0	0
ENSMUSG00000026735	0	0	0	0
ENSMUSG00000060227	3	0	3	2
ENSMUSG00000026734	0	0	0	0
ENSMUSG00002076141	0	0	0	0
ENSMUSG00000084160	0	0	0	0
ENSMUSG00000074881	0	0	0	0
ENSMUSG00000080227	0	0	0	0
ENSMUSG00000043415	6	3	5	4
ENSMUSG00000083893	0	0	0	0
ENSMUSG00000077342	0	0	0	0
ENSMUSG00002075867	0	0	0	0
ENSMUSG00000027253	2	2	8	6
ENSMUSG00000081834	0	0	0	0
ENSMUSG00000041762	0	0	0	0
ENSMUSG00000033411	12	12	27	25
ENSMUSG00000027236	16	10	19	39
ENSMUSG00002076932	0	0	0	0
ENSMUSG00000033396	1	0	1	1
ENSMUSG00000075284	3	2	2	4
ENSMUSG00000027233	0	0	0	0
ENSMUSG00000027624	17	10	31	40
ENSMUSG00000060802	0	0	0	0
ENSMUSG00000086872	0	0	0	0
ENSMUSG00000085524	0	0	0	0
ENSMUSG00000033368	0	0	0	0
ENSMUSG00000027628	4	1	8	9
ENSMUSG00000055494	0	0	0	0
ENSMUSG00000027229	0	0	0	0
ENSMUSG00000082670	0	0	0	0
ENSMUSG00000079966	0	0	0	0
ENSMUSG00000070692	39	34	28	15
ENSMUSG00000027227	0	0	0	0
ENSMUSG00000068452	0	0	0	1
ENSMUSG00000027225	0	0	0	0
ENSMUSG00000027224	0	0	0	0
ENSMUSG00000033268	10	9	7	6
ENSMUSG00000036617	3	0	7	11
ENSMUSG00000033256	80	52	26	30
ENSMUSG00000088506	0	0	0	0
ENSMUSG00002076568	0	0	0	0
ENSMUSG00000083777	0	0	0	0
ENSMUSG00000060795	1	0	0	0
ENSMUSG00000082164	0	0	0	0
ENSMUSG00000081128	3	1	0	2
ENSMUSG00000118880	0	0	0	0
ENSMUSG00000091457	0	0	0	0
ENSMUSG00000085477	0	0	0	0
ENSMUSG00002076489	0	0	0	0
ENSMUSG00000086418	0	0	0	0
ENSMUSG00000061689	122	88	98	63
ENSMUSG00000083498	0	0	0	0
ENSMUSG00000067818	442	354	383	351
ENSMUSG00000027219	0	0	0	0
ENSMUSG00000083645	0	0	0	0
ENSMUSG00000081219	0	0	0	0
ENSMUSG00000062175	0	0	0	1
ENSMUSG00000102323	0	0	0	0
ENSMUSG00000079071	0	0	0	0
ENSMUSG00000074629	0	0	0	0
ENSMUSG00002075925	0	0	0	0
ENSMUSG00000027637	115	106	89	94
ENSMUSG00000040549	80	58	133	150
ENSMUSG00000077221	0	0	0	0
ENSMUSG00000027636	0	0	0	0
ENSMUSG00000083831	0	0	0	0
ENSMUSG00000027249	1	1	0	1
ENSMUSG00000083832	0	0	0	0
ENSMUSG00000005804	0	0	0	0
ENSMUSG00000075040	0	0	0	0
ENSMUSG00000005803	6	1	4	6
ENSMUSG00000084372	0	0	0	0
ENSMUSG00000027634	8	11	19	13
ENSMUSG00002074935	0	0	0	0
ENSMUSG00000082163	0	0	0	0
ENSMUSG00000036591	6	8	32	42
ENSMUSG00000085206	0	0	0	0
ENSMUSG00000027635	1	10	9	16
ENSMUSG00000055485	3	0	13	10
ENSMUSG00000074628	0	0	0	0
ENSMUSG00000027247	76	31	73	61
ENSMUSG00000045967	0	0	0	0
ENSMUSG00000077572	0	0	0	0
ENSMUSG00000081467	1	0	2	1
ENSMUSG00000083057	0	0	0	0
ENSMUSG00000026786	0	0	0	0
ENSMUSG00000027244	3	7	8	6
ENSMUSG00000027243	5	1	4	2
ENSMUSG00000082457	0	0	0	0
ENSMUSG00000027639	0	0	0	0
ENSMUSG00000026784	7	2	5	10
ENSMUSG00002076724	0	0	0	0
ENSMUSG00000081861	0	0	0	0
ENSMUSG00000027641	0	0	4	13
ENSMUSG00000084113	41	41	42	49
ENSMUSG00000027104	14	18	45	49
ENSMUSG00000074627	0	0	0	0
ENSMUSG00002074852	0	0	0	0
ENSMUSG00000018770	926	738	868	822
ENSMUSG00000083072	17	13	17	17
ENSMUSG00000084791	0	0	0	0
ENSMUSG00000027642	191	167	155	151
ENSMUSG00000027643	0	0	0	0
ENSMUSG00000063019	0	0	0	0
ENSMUSG00000009207	15	9	38	36
ENSMUSG00000075279	0	0	0	0
ENSMUSG00000119655	0	0	0	0
ENSMUSG00000082973	0	0	0	0
ENSMUSG00000001815	0	0	0	0
ENSMUSG00000001819	13	1	6	17
ENSMUSG00000001823	0	0	0	0
ENSMUSG00000040506	57	44	82	89
ENSMUSG00000042499	0	0	0	0
ENSMUSG00000099521	0	0	0	0
ENSMUSG00000050368	7	9	15	12
ENSMUSG00000100209	0	0	0	0
ENSMUSG00000043342	67	50	53	43
ENSMUSG00002076500	0	0	0	0
ENSMUSG00000027102	14	10	15	20
ENSMUSG00000079277	0	0	0	0
ENSMUSG00000027646	44	37	75	47
ENSMUSG00000081740	0	0	0	0
ENSMUSG00000082329	0	0	0	0
ENSMUSG00000087445	0	0	0	0
ENSMUSG00000101174	0	0	0	0
ENSMUSG00000065500	0	0	0	0
ENSMUSG00000100642	0	0	0	0
ENSMUSG00000067787	18	17	16	13
ENSMUSG00000042448	0	0	0	0
ENSMUSG00000027099	7	8	13	15
ENSMUSG00000067786	0	0	0	0
ENSMUSG00000081156	0	0	0	0
ENSMUSG00000083837	0	0	0	0
ENSMUSG00002075463	0	0	0	0
ENSMUSG00002076952	0	0	0	0
ENSMUSG00000077290	0	0	0	0
ENSMUSG00000084417	0	0	0	0
ENSMUSG00000027200	0	0	0	0
ENSMUSG00000047363	0	0	0	0
ENSMUSG00000085496	0	0	0	0
ENSMUSG00000087450	0	0	0	0
ENSMUSG00000081406	23	33	6	12
ENSMUSG00000093091	0	0	0	0
ENSMUSG00000075276	4	3	1	2
ENSMUSG00000115959	0	0	0	0
ENSMUSG00000102473	0	0	0	0
ENSMUSG00000087504	0	0	0	0
ENSMUSG00000086576	0	0	0	0
ENSMUSG00000093242	0	0	0	0
ENSMUSG00000027649	25	25	37	42
ENSMUSG00000062846	176	110	88	74
ENSMUSG00000037843	0	0	0	0
ENSMUSG00000035183	0	0	0	0
ENSMUSG00000027650	4	2	5	9
ENSMUSG00000059005	5	2	13	5
ENSMUSG00000015839	66	51	45	46
ENSMUSG00002075749	0	0	0	0
ENSMUSG00000082187	0	0	0	0
ENSMUSG00000044320	0	0	0	0
ENSMUSG00000026857	73	68	96	85
ENSMUSG00000039483	15	11	6	9
ENSMUSG00000039476	0	1	0	1
ENSMUSG00000042410	9	9	45	68
ENSMUSG00000075273	1	1	2	2
ENSMUSG00000050737	0	0	0	0
ENSMUSG00000075272	0	0	3	0
ENSMUSG00000084143	0	0	0	0
ENSMUSG00000075271	0	0	0	0
ENSMUSG00000026848	10	6	17	7
ENSMUSG00000075270	0	0	0	0
ENSMUSG00002076140	0	0	0	0
ENSMUSG00000056436	0	0	0	0
ENSMUSG00000026849	22	23	48	42
ENSMUSG00000042369	7	8	8	1
ENSMUSG00000026851	51	42	69	47
ENSMUSG00000058835	26	34	43	56
ENSMUSG00000027201	19	23	80	55
ENSMUSG00000083650	0	0	0	0
ENSMUSG00000118793	0	0	0	0
ENSMUSG00000074872	0	0	0	0
ENSMUSG00000042359	1	2	3	2
ENSMUSG00002075085	0	0	0	0
ENSMUSG00000002731	23	12	36	27
ENSMUSG00000075267	0	0	0	0
ENSMUSG00000002732	22	12	23	22
ENSMUSG00000002733	7	22	27	16
ENSMUSG00000026854	48	40	42	43
ENSMUSG00000027202	0	0	0	0
ENSMUSG00000027203	0	0	0	0
ENSMUSG00000087682	0	0	0	0
ENSMUSG00000027204	14	5	32	19
ENSMUSG00000053615	0	0	0	0
ENSMUSG00000068394	0	0	0	0
ENSMUSG00000027654	25	15	34	21
ENSMUSG00000035109	1	1	0	3
ENSMUSG00000091337	22	20	38	26
ENSMUSG00000026781	4	3	4	3
ENSMUSG00000026779	2	7	8	12
ENSMUSG00000026775	67	76	161	173
ENSMUSG00000081648	0	0	0	0
ENSMUSG00000027655	2	1	2	1
ENSMUSG00002074934	0	0	0	0
ENSMUSG00000026774	0	0	0	0
ENSMUSG00000119093	0	0	0	0
ENSMUSG00000084098	0	1	0	0
ENSMUSG00000083913	0	0	0	0
ENSMUSG00000083451	0	0	0	0
ENSMUSG00000081215	0	0	0	0
ENSMUSG00000069132	0	0	0	0
ENSMUSG00000102704	0	0	0	0
ENSMUSG00000083329	0	0	0	0
ENSMUSG00000074623	0	0	0	0
ENSMUSG00000074622	0	0	0	0
ENSMUSG00002076125	0	0	0	0
ENSMUSG00000026771	3	1	16	18
ENSMUSG00000070544	84	58	144	161
ENSMUSG00000081519	0	0	0	0
ENSMUSG00000083729	0	0	0	0
ENSMUSG00002075040	0	0	0	0
ENSMUSG00000083373	0	0	0	0
ENSMUSG00000026986	0	0	0	0
ENSMUSG00000061809	0	0	0	0
ENSMUSG00000016933	66	39	78	91
ENSMUSG00000098889	0	0	0	0
ENSMUSG00000035877	0	3	4	3
ENSMUSG00000081854	0	0	0	0
ENSMUSG00000027412	1	0	2	1
ENSMUSG00000050700	0	0	0	0
ENSMUSG00000087147	0	0	0	0
ENSMUSG00000057133	0	5	10	11
ENSMUSG00000077795	0	0	0	0
ENSMUSG00000067745	0	0	0	0
ENSMUSG00000085469	0	0	0	0
ENSMUSG00000087031	0	0	0	0
ENSMUSG00000083374	0	0	0	0
ENSMUSG00000100943	0	0	0	0
ENSMUSG00000075415	3	4	5	5
ENSMUSG00000027359	0	0	0	0
ENSMUSG00000068742	3	2	19	10
ENSMUSG00000049922	7	4	11	6
ENSMUSG00000080860	122	106	90	97
ENSMUSG00000099223	0	0	0	0
ENSMUSG00000098406	0	0	0	0
ENSMUSG00000027221	0	0	0	0
ENSMUSG00000082700	0	0	0	0
ENSMUSG00000027220	0	0	0	1
ENSMUSG00000000194	6	3	2	3
ENSMUSG00000088891	0	0	0	0
ENSMUSG00000075028	5	1	4	6
ENSMUSG00000062661	25	9	29	37
ENSMUSG00000087559	0	0	0	0
ENSMUSG00000053141	0	0	0	0
ENSMUSG00000084919	0	0	0	0
ENSMUSG00000087536	0	0	0	0
ENSMUSG00000077143	0	0	0	0
ENSMUSG00000082296	0	1	0	0
ENSMUSG00002076506	0	0	0	0
ENSMUSG00000086030	0	0	0	0
ENSMUSG00000068735	0	0	0	0
ENSMUSG00000082514	4	1	0	1
ENSMUSG00000016921	119	97	181	164
ENSMUSG00000055632	0	0	0	0
ENSMUSG00000027217	3	9	5	9
ENSMUSG00002075750	0	0	0	0
ENSMUSG00000035576	0	2	0	0
ENSMUSG00000080962	6	2	2	0
ENSMUSG00000076441	0	0	0	0
ENSMUSG00000017868	0	0	0	0
ENSMUSG00000086354	0	0	0	0
ENSMUSG00000017858	8	10	40	18
ENSMUSG00000026843	14	11	42	54
ENSMUSG00000098904	0	0	0	0
ENSMUSG00000085224	0	0	0	0
ENSMUSG00000079466	0	0	0	0
ENSMUSG00000083143	0	0	0	0
ENSMUSG00000017861	7	10	15	10
ENSMUSG00000099091	0	0	0	0
ENSMUSG00000070708	0	0	0	0
ENSMUSG00002076785	0	0	0	0
ENSMUSG00000086036	0	0	0	0
ENSMUSG00000044033	0	0	0	0
ENSMUSG00002075103	0	0	0	0
ENSMUSG00000074607	0	0	0	0
ENSMUSG00000039356	0	0	0	0
ENSMUSG00000017817	61	78	67	53
ENSMUSG00000035399	20	8	12	16
ENSMUSG00000042272	5	4	4	4
ENSMUSG00000084087	0	0	0	0
ENSMUSG00000081611	8	10	6	7
ENSMUSG00000085277	0	0	0	0
ENSMUSG00000082006	0	1	0	1
ENSMUSG00000027215	30	38	25	28
ENSMUSG00000017943	0	0	0	0
ENSMUSG00000048486	0	0	1	0
ENSMUSG00000099238	0	0	0	0
ENSMUSG00000078949	0	0	0	0
ENSMUSG00000026842	25	33	54	28
ENSMUSG00000118600	0	0	0	0
ENSMUSG00000043102	0	0	0	0
ENSMUSG00000027016	0	0	0	0
ENSMUSG00000026841	0	0	0	0
ENSMUSG00000085845	0	0	0	0
ENSMUSG00000017950	0	0	0	0
ENSMUSG00000088408	0	0	0	0
ENSMUSG00000017679	1	4	5	0
ENSMUSG00000026840	0	0	0	0
ENSMUSG00000017707	12	14	3	14
ENSMUSG00000035268	98	56	64	30
ENSMUSG00000017697	0	0	0	0
ENSMUSG00000027656	11	2	8	5
ENSMUSG00000035238	0	0	0	0
ENSMUSG00000035226	0	0	0	0
ENSMUSG00000018326	63	43	71	74
ENSMUSG00000054582	0	0	0	0
ENSMUSG00000082701	0	0	0	0
ENSMUSG00002075043	0	0	0	0
ENSMUSG00000082046	0	0	0	0
ENSMUSG00000084239	0	0	0	0
ENSMUSG00000018322	6	4	8	1
ENSMUSG00000027011	190	163	316	293
ENSMUSG00000102286	0	0	0	0
ENSMUSG00000083950	0	0	0	0
ENSMUSG00000080984	0	0	0	0
ENSMUSG00000083691	0	0	0	0
ENSMUSG00000018209	2	1	3	1
ENSMUSG00000085538	0	0	0	0
ENSMUSG00002076528	0	0	0	0
ENSMUSG00000040164	0	0	0	0
ENSMUSG00000040154	0	0	0	0
ENSMUSG00000085649	0	0	0	0
ENSMUSG00000042845	0	0	0	0
ENSMUSG00000051769	0	0	0	0
ENSMUSG00000018211	0	0	0	0
ENSMUSG00000040132	0	0	0	0
ENSMUSG00000027195	9	4	4	6
ENSMUSG00000050383	0	0	0	0
ENSMUSG00000016998	0	0	0	0
ENSMUSG00002075240	0	0	0	0
ENSMUSG00000065511	0	0	0	0
ENSMUSG00000106336	0	0	0	0
ENSMUSG00000076335	0	0	0	0
ENSMUSG00000017003	0	0	0	0
ENSMUSG00000027009	0	0	3	1
ENSMUSG00000017000	0	0	0	0
ENSMUSG00000017004	0	0	0	0
ENSMUSG00000017002	0	0	0	0
ENSMUSG00000098489	0	0	0	0
ENSMUSG00000075256	0	0	0	0
ENSMUSG00000088915	0	0	0	0
ENSMUSG00000081284	0	0	0	0
ENSMUSG00000034701	0	0	0	0
ENSMUSG00000027194	13	12	19	24
ENSMUSG00000044145	0	0	0	0
ENSMUSG00000081476	4	2	6	4
ENSMUSG00000016995	3	0	0	1
ENSMUSG00000027193	20	20	53	64
ENSMUSG00002076416	0	0	0	0
ENSMUSG00000017007	0	0	0	0
ENSMUSG00000083204	0	0	0	0
ENSMUSG00000077678	0	0	0	0
ENSMUSG00000119846	0	0	0	0
ENSMUSG00000081757	0	0	0	0
ENSMUSG00000083846	0	0	0	0
ENSMUSG00000017009	5	2	1	2
ENSMUSG00000104258	0	0	0	0
ENSMUSG00000082327	0	0	0	0
ENSMUSG00000050587	0	0	0	0
ENSMUSG00000091061	0	0	0	0
ENSMUSG00000003660	115	71	210	152
ENSMUSG00000091288	0	0	0	0
ENSMUSG00000090449	0	0	0	0
ENSMUSG00002076404	0	0	0	0
ENSMUSG00000088633	0	0	0	0
ENSMUSG00002076778	0	0	0	0
ENSMUSG00002076232	0	0	0	0
ENSMUSG00000082820	1	0	3	1
ENSMUSG00000045503	87	68	37	57
ENSMUSG00000101186	0	0	0	0
ENSMUSG00000084313	1	0	0	1
ENSMUSG00000090996	0	0	0	0
ENSMUSG00000082259	0	0	0	0
ENSMUSG00000084209	0	0	0	0
ENSMUSG00000094873	0	0	0	0
ENSMUSG00000095203	0	0	0	0
ENSMUSG00000017720	0	0	0	0
ENSMUSG00000003662	32	28	23	25
ENSMUSG00000034850	30	27	29	38
ENSMUSG00000103957	0	0	0	0
ENSMUSG00000017734	1	0	0	0
ENSMUSG00000027367	22	8	43	52
ENSMUSG00000027368	0	0	0	0
ENSMUSG00000017721	84	58	74	64
ENSMUSG00000027165	0	0	0	0
ENSMUSG00000093614	0	0	0	0
ENSMUSG00000032864	0	0	0	0
ENSMUSG00000061311	0	0	0	0
ENSMUSG00000017723	0	0	0	0
ENSMUSG00000074596	0	0	0	0
ENSMUSG00000027164	1	0	1	0
ENSMUSG00000074595	0	0	0	0
ENSMUSG00000017733	0	0	0	0
ENSMUSG00000070533	0	0	0	0
ENSMUSG00000065797	0	0	0	0
ENSMUSG00000050468	0	0	0	0
ENSMUSG00000070531	0	0	0	0
ENSMUSG00000077671	0	0	0	0
ENSMUSG00000058620	0	2	2	0
ENSMUSG00000070530	0	0	0	0
ENSMUSG00000083740	0	0	0	0
ENSMUSG00000074594	0	0	0	0
ENSMUSG00000070529	0	0	0	0
ENSMUSG00000078940	0	0	0	0
ENSMUSG00000067704	0	0	0	0
ENSMUSG00000017310	0	0	0	0
ENSMUSG00000046338	0	2	0	0
ENSMUSG00000076434	0	0	0	0
ENSMUSG00000032841	1	0	0	5
ENSMUSG00000017299	14	15	12	14
ENSMUSG00002075137	0	0	0	0
ENSMUSG00000027163	0	1	1	1
ENSMUSG00000001403	23	23	39	24
ENSMUSG00000017300	0	0	0	0
ENSMUSG00000048058	0	0	0	1
ENSMUSG00000085110	0	0	0	0
ENSMUSG00000082328	0	0	0	0
ENSMUSG00000081774	0	0	0	0
ENSMUSG00000050373	52	30	51	28
ENSMUSG00000027189	3	13	13	23
ENSMUSG00000083306	0	0	0	0
ENSMUSG00000075012	64	49	40	46
ENSMUSG00000017307	0	1	0	3
ENSMUSG00000045822	2	7	7	3
ENSMUSG00000027188	0	0	0	0
ENSMUSG00000017764	0	0	2	0
ENSMUSG00000017767	0	0	0	0
ENSMUSG00000039873	0	0	0	0
ENSMUSG00000026974	125	124	212	206
ENSMUSG00000027004	0	0	0	0
ENSMUSG00000082494	0	0	0	0
ENSMUSG00000005089	0	0	0	0
ENSMUSG00000027375	0	0	0	0
ENSMUSG00000017760	23	21	19	14
ENSMUSG00000017754	0	1	0	0
ENSMUSG00000027002	30	12	112	75
ENSMUSG00000039849	22	13	33	26
ENSMUSG00000081487	0	0	0	0
ENSMUSG00000064669	0	0	0	0
ENSMUSG00000027001	3	1	4	3
ENSMUSG00000039834	6	1	1	2
ENSMUSG00000026999	3	0	1	3
ENSMUSG00000106252	0	0	0	0
ENSMUSG00000086436	6	3	10	6
ENSMUSG00000077404	0	0	0	0
ENSMUSG00000065141	0	0	0	0
ENSMUSG00000084107	0	0	0	0
ENSMUSG00000084297	0	0	0	0
ENSMUSG00000081566	0	0	0	0
ENSMUSG00000119241	0	0	0	0
ENSMUSG00002075074	0	0	0	0
ENSMUSG00000070866	0	0	0	0
ENSMUSG00000082666	0	0	0	0
ENSMUSG00000087061	0	0	0	0
ENSMUSG00000080979	0	0	0	0
ENSMUSG00000083804	0	0	0	0
ENSMUSG00000081122	0	0	0	0
ENSMUSG00000017737	0	0	0	1
ENSMUSG00000075249	0	0	0	0
ENSMUSG00000102082	0	0	0	0
ENSMUSG00000081400	25	29	51	41
ENSMUSG00000083291	0	0	0	0
ENSMUSG00000080925	0	0	0	0
ENSMUSG00000083389	0	0	0	0
ENSMUSG00000080949	0	0	0	0
ENSMUSG00000082460	0	0	0	0
ENSMUSG00000027091	23	14	55	55
ENSMUSG00000027087	17	10	33	23
ENSMUSG00000085335	0	0	0	0
ENSMUSG00000081801	0	0	0	0
ENSMUSG00000048388	0	0	0	1
ENSMUSG00000034552	0	0	0	0
ENSMUSG00000094125	0	0	0	0
ENSMUSG00000017740	1	0	0	0
ENSMUSG00000094336	0	0	0	0
ENSMUSG00000039804	24	23	50	41
ENSMUSG00000096729	0	0	0	0
ENSMUSG00000096484	0	0	0	0
ENSMUSG00000017652	0	0	0	0
ENSMUSG00000078935	0	0	0	0
ENSMUSG00000096337	0	0	0	1
ENSMUSG00000053166	0	0	0	0
ENSMUSG00000086630	0	0	0	0
ENSMUSG00000087800	0	0	0	0
ENSMUSG00000095824	0	0	0	0
ENSMUSG00000079247	0	0	0	0
ENSMUSG00000005087	17	14	6	10
ENSMUSG00000119260	0	0	0	0
ENSMUSG00000010914	3	1	3	10
ENSMUSG00000010911	0	2	0	0
ENSMUSG00000017664	9	2	2	6
ENSMUSG00000027400	0	0	0	0
ENSMUSG00000084328	1075	918	914	925
ENSMUSG00000037885	10	3	6	9
ENSMUSG00000100255	0	0	0	0
ENSMUSG00000027401	0	0	0	0
ENSMUSG00000098347	0	0	0	0
ENSMUSG00000089152	0	0	0	0
ENSMUSG00000077348	0	0	0	0
ENSMUSG00000017670	17	28	29	29
ENSMUSG00000056824	0	0	0	0
ENSMUSG00000017667	0	0	0	0
ENSMUSG00000027670	0	0	0	0
ENSMUSG00000026820	32	24	31	27
ENSMUSG00000083004	0	0	0	0
ENSMUSG00000018459	0	0	0	0
ENSMUSG00000039725	1	1	2	3
ENSMUSG00000027661	0	0	0	0
ENSMUSG00000017897	0	0	0	0
ENSMUSG00000100796	0	0	0	0
ENSMUSG00000081758	0	1	1	0
ENSMUSG00000068373	0	0	0	0
ENSMUSG00000087473	0	0	0	0
ENSMUSG00002076254	0	0	0	0
ENSMUSG00000081721	30	18	15	8
ENSMUSG00000027177	34	39	92	63
ENSMUSG00000084516	0	0	0	0
ENSMUSG00000081447	0	0	0	0
ENSMUSG00000082379	0	0	0	0
ENSMUSG00000118753	0	0	0	0
ENSMUSG00000082276	0	0	0	0
ENSMUSG00000039671	9	5	24	16
ENSMUSG00000027176	46	27	44	40
ENSMUSG00000027175	0	0	1	1
ENSMUSG00000074997	160	97	108	108
ENSMUSG00000027173	2	1	1	3
ENSMUSG00000074994	14	8	57	47
ENSMUSG00000083856	11	8	22	17
ENSMUSG00000027171	0	0	0	2
ENSMUSG00000045106	0	0	0	0
ENSMUSG00000082934	0	0	0	0
ENSMUSG00000027170	216	192	483	510
ENSMUSG00000083487	0	0	0	0
ENSMUSG00000039621	0	0	0	0
ENSMUSG00002075220	0	0	0	0
ENSMUSG00002075029	0	0	0	0
ENSMUSG00002076611	0	0	0	0
ENSMUSG00000027309	2	1	2	0
ENSMUSG00000042854	2	0	5	0
ENSMUSG00000085566	10	12	24	15
ENSMUSG00000055312	0	0	0	0
ENSMUSG00000074582	13	8	12	11
ENSMUSG00000005973	118	92	148	159
ENSMUSG00000036646	28	14	37	27
ENSMUSG00002075003	0	0	0	0
ENSMUSG00000081701	0	0	0	0
ENSMUSG00000080859	40	35	20	16
ENSMUSG00000102424	0	0	0	0
ENSMUSG00000026958	29	15	15	13
ENSMUSG00000027312	28	29	81	80
ENSMUSG00000083953	2	0	2	0
ENSMUSG00000002718	2	20	30	21
ENSMUSG00000090397	0	0	0	0
ENSMUSG00000026956	27	16	20	17
ENSMUSG00000027316	0	0	0	0
ENSMUSG00000098686	0	0	0	0
ENSMUSG00000026955	17	12	11	14
ENSMUSG00000015085	0	0	0	0
ENSMUSG00000039536	26	15	35	23
ENSMUSG00000015094	24	20	20	14
ENSMUSG00000036587	0	0	0	0
ENSMUSG00000017999	17	21	27	23
ENSMUSG00000026796	161	109	145	156
ENSMUSG00000039501	1	1	6	2
ENSMUSG00000027318	0	2	0	0
ENSMUSG00000026944	4	7	16	8
ENSMUSG00002075888	0	0	0	0
ENSMUSG00000077515	0	0	0	0
ENSMUSG00000077565	0	0	0	0
ENSMUSG00000077698	0	0	0	0
ENSMUSG00000081946	0	1	0	0
ENSMUSG00000104741	0	0	0	0
ENSMUSG00000050556	0	0	7	2
ENSMUSG00000047617	4	4	9	4
ENSMUSG00000027322	0	0	0	0
ENSMUSG00000026792	0	0	0	1
ENSMUSG00000038900	3234	2687	1958	1854
ENSMUSG00000065124	0	0	0	0
ENSMUSG00000015093	0	0	0	0
ENSMUSG00000026791	3	1	0	1
ENSMUSG00000027168	0	0	0	0
ENSMUSG00000015090	0	0	0	0
ENSMUSG00000027167	2	0	0	2
ENSMUSG00000084870	0	0	0	0
ENSMUSG00000026943	0	0	0	0
ENSMUSG00000015083	0	0	0	0
ENSMUSG00000027330	6	5	7	3
ENSMUSG00000015095	40	31	53	40
ENSMUSG00000085530	0	0	0	0
ENSMUSG00000042604	0	0	0	0
ENSMUSG00000118714	0	0	0	0
ENSMUSG00000077411	0	0	0	0
ENSMUSG00000086758	0	0	0	0
ENSMUSG00000083590	0	0	0	0
ENSMUSG00000082113	0	1	2	2
ENSMUSG00000083347	0	0	0	0
ENSMUSG00000038860	2	5	0	5
ENSMUSG00000083697	0	0	0	0
ENSMUSG00000083424	3	0	1	1
ENSMUSG00000063684	151	145	248	264
ENSMUSG00000104277	0	0	0	0
ENSMUSG00000057234	0	0	0	0
ENSMUSG00002074908	0	0	0	0
ENSMUSG00000027540	22	15	10	23
ENSMUSG00000027115	1	1	0	2
ENSMUSG00000084167	0	0	0	0
ENSMUSG00000081746	0	0	0	0
ENSMUSG00000093410	0	0	0	0
ENSMUSG00000074577	0	0	0	0
ENSMUSG00000048482	5	5	15	17
ENSMUSG00000083915	0	0	0	0
ENSMUSG00000027162	16	7	16	15
ENSMUSG00000038831	8	3	3	3
ENSMUSG00000088836	0	0	0	0
ENSMUSG00000050199	6	10	22	28
ENSMUSG00000064961	0	0	0	0
ENSMUSG00000082239	0	0	0	0
ENSMUSG00000004105	44	43	23	17
ENSMUSG00000082844	0	0	0	0
ENSMUSG00002076855	0	0	0	0
ENSMUSG00000068966	5	6	21	8
