id	baseMean	log2FoldChange	pvalue	padj	Direction
ENSMUSG00000038855(Itpkb)	1.45761522726969	-2.5887752362942	0.363295564236137	NA	No
ENSMUSG00000045658(Pid1)	26.0078373087289	0.0407698044970527	0.945555862211018	0.970855015714992	No
ENSMUSG00000048402(Gli2)	0.443986505122626	2.09383418373736	0.660874097039797	NA	No
ENSMUSG00000005886(Ncoa2)	9.15892362826451	0.62753007272596	0.52008910807631	NA	No
ENSMUSG00000004451(Ralb)	14.3609014069351	-0.755687079925554	0.339797202463168	NA	No
ENSMUSG00000098923(Tmem185b)	16.5396600008649	-0.567842721144734	0.449389186564594	0.64749404084969	No
ENSMUSG00000101171(Gm7593)	0.443986505122626	2.09383418373736	0.660874097039797	NA	No
ENSMUSG00000026496(Parp1)	17.9759836496582	1.06556488431892	0.136411936838507	0.308253682719192	No
ENSMUSG00000026219(Trip12)	196.290489040591	1.21926209789022	9.13417088345853e-07	2.02364260088169e-05	Up
ENSMUSG00000026383(Epb41l5)	1.98463459700053	-1.01725888124405	0.64413721180634	NA	No
ENSMUSG00000060743(H3f3a)	7.48320749950315	-0.457908387191799	0.684152539862133	NA	No
ENSMUSG00000038806(Sde2)	4.5286418509414	-0.737078505847372	0.588652146012733	NA	No
ENSMUSG00000103979(Gm20305)	1.6280977019112	-1.47079507706364	0.522632196197642	NA	No
ENSMUSG00000064281(Rpl19-ps1)	0.751401617975549	-3.27748860776583	0.39350743247872	NA	No
ENSMUSG00000025932(Eya1)	17.9736076712655	0.564000106693705	0.425072412062153	0.626744846326975	No
ENSMUSG00000026520(Pycr2)	18.1754490841817	-0.600252574576157	0.38897495074174	0.593473318526091	No
ENSMUSG00000081201(Smt3h2-ps4)	28.9406301390887	-0.0859353825740014	0.887302842585828	0.942567379494288	No
ENSMUSG00000082193(Rpl5-ps1)	25.7132983398332	0.81515119489713	0.187000510929556	0.378581345254466	No
ENSMUSG00000026384(Ptpn4)	6.53730762136599	4.44769424759179	0.0114682596212707	NA	Up
ENSMUSG00000036975(Tmem177)	2.01018214310155	0.203858322916222	0.924845869413235	NA	No
ENSMUSG00000026519(Tmem63a)	2.11625183219904	0.65063550309023	0.742847207733433	NA	No
ENSMUSG00000038776(Ephx1)	1.0932522075557	3.39541165149833	0.267883302656747	NA	No
ENSMUSG00000026516(Nvl)	0.633572030698393	-2.99198364463134	0.469133800983705	NA	No
ENSMUSG00000062169(Cnih4)	14.4679784622581	-0.0622915095609173	0.937362617459803	NA	No
ENSMUSG00000026103(Gls)	82.2466861105737	0.242418339787342	0.490802889664978	0.680623725986536	No
ENSMUSG00000002881(Nab1)	6.72642319236239	0.8340104305378	0.483288435779781	NA	No
ENSMUSG00000100007(Gm5527)	29.348475611812	0.440194048100827	0.42899207814056	0.629715830549223	No
ENSMUSG00000038733(Wdr26)	100.677709230469	0.911825346928369	0.00690700508745966	0.0386037813600801	No
ENSMUSG00000003721(Insig2)	5.13373992820925	-0.73431846797091	0.571283814416619	NA	No
ENSMUSG00000081214(Rpl35a-ps2)	3.55083023497946	-0.819923644390732	0.591712613554573	NA	No
ENSMUSG00000041439(Mfsd6)	0.538779267910509	-0.472085032315069	0.909656626405167	NA	No
ENSMUSG00000026102(Inpp1)	0.649265702433071	2.64510076160329	0.477490844612705	NA	No
ENSMUSG00000026339(Ccdc93)	5.50155374960819	-0.171565481893648	0.895744253140611	NA	No
ENSMUSG00000001674(Ddx18)	1.40508406583369	0.574548689408205	0.811024738404956	NA	No
ENSMUSG00000036707(Cab39)	30.4731281801278	0.356014481164976	0.514021143306674	0.698289984290958	No
ENSMUSG00000026223(Itm2c)	220.374360176419	-1.26491760325492	8.42909842542678e-08	2.3992228498334e-06	Down
ENSMUSG00000025939(Ube2w)	25.2035563006663	0.157273348197848	0.816433132343197	0.898109773095065	No
ENSMUSG00000026094(Stk17b)	11.2265366500972	-0.0521930589655799	0.95335739096719	NA	No
ENSMUSG00000026341(Actr3)	498.378940209026	0.480522471584039	0.0107181055276865	0.05344131967285	No
ENSMUSG00000079658(Eloc)	33.7273218687899	-0.709224145496831	0.176761406258793	0.36371706393503	No
ENSMUSG00000026342(Slc35f5)	45.6944685530364	0.465903928400118	0.30305445251733	0.50998346188155	No
ENSMUSG00000025940(Tmem70)	2.16585658630552	0.559615311344481	0.77484068851611	NA	No
ENSMUSG00000026343(Gpr39)	0.91149280660459	-0.311327478101134	0.923974667966304	NA	No
ENSMUSG00000091020(Gm5828)	4.96020932030988	-1.28452912701114	0.420658276968797	NA	No
